           2   -0.450177   -0.446094  0.00408318
           3   -0.445215   -0.445801  0.00237556
           4   -0.434026   -0.442857  0.00338931
           5   -0.447358   -0.443757   0.0027754
           6   -0.454702   -0.445581  0.00290906
           7   -0.444613   -0.445443   0.0024625
           8   -0.448179   -0.445785  0.00215984
           9   -0.413279   -0.442173  0.00408324
          10   -0.416778   -0.439634  0.00444833
          11   -0.443682   -0.440002  0.00404046
          12   -0.434065   -0.439507  0.00372145
          13   -0.443438   -0.439809  0.00343656
          14   -0.453516   -0.440788  0.00332887
          15     -0.4337   -0.440316  0.00313484
          16   -0.425668     -0.4394  0.00307196
          17   -0.447279   -0.439864  0.00292258
          18   -0.446187   -0.440215  0.00277774
          19   -0.454583   -0.440971  0.00273414
          20   -0.433125   -0.440579  0.00262333
          21   -0.451199   -0.441085  0.00254602
          22   -0.444588   -0.441244  0.00243276
          23   -0.436419   -0.441034  0.00233402
          24   -0.456176   -0.441665  0.00232201
          25   -0.433081   -0.441322  0.00225351
          26   -0.435725   -0.441107  0.00217577
          27   -0.406483   -0.439824  0.00245514
          28   -0.450391   -0.440202  0.00239574
          29   -0.438183   -0.440132   0.0023127
          30   -0.446925   -0.440358  0.00224573
          31    -0.43768   -0.440272  0.00217379
          32   -0.455483   -0.440747  0.00215777
          33   -0.460196   -0.441337  0.00217282
          34   -0.438336   -0.441248  0.00210979
          35   -0.452339   -0.441565  0.00207298
          36   -0.430896   -0.441269  0.00203626
          37   -0.439098    -0.44121  0.00198133
          38   -0.447938   -0.441387  0.00193659
          39   -0.440569   -0.441366   0.0018864
          40   -0.452916   -0.441655  0.00186117
          41   -0.434966   -0.441492  0.00182252
          42   -0.432812   -0.441285  0.00179057
          43   -0.459886   -0.441718  0.00180115
          44   -0.443134    -0.44175  0.00176003
          45   -0.459083   -0.442135  0.00176306
          46   -0.440315   -0.442096  0.00172476
          47   -0.435729    -0.44196   0.0016931
          48   -0.434558   -0.441806  0.00166461
          49   -0.460251   -0.442182  0.00167318
          50    -0.44839   -0.442307  0.00164407
          51    -0.43996   -0.442261  0.00161216
          52   -0.451085    -0.44243  0.00158994
          53    -0.44216   -0.442425  0.00155966
          54   -0.432328   -0.442238  0.00154189
          55   -0.448423   -0.442351  0.00151776
          56   -0.431678    -0.44216  0.00150255
          57   -0.440778   -0.442136  0.00147615
          58   -0.433416   -0.441985  0.00145825
          59   -0.434838   -0.441864  0.00143843
          60   -0.446395    -0.44194  0.00141627
          61   -0.462882   -0.442283  0.00143455
          62   -0.474503   -0.442803  0.00150386
          63   -0.434509   -0.442671  0.00148564
          64   -0.460891   -0.442956   0.0014897
          65   -0.437011   -0.442864  0.00146945
          66   -0.435767   -0.442757  0.00145101
          67   -0.434225    -0.44263  0.00143485
          68   -0.449051   -0.442724  0.00141674
          69   -0.443105   -0.442729  0.00139607
          70   -0.451841    -0.44286  0.00138212
          71   -0.453597   -0.443011  0.00137088
          72   -0.464512   -0.443309  0.00138431
          73   -0.452787   -0.443439  0.00137137
          74   -0.433376   -0.443303  0.00135953
          75   -0.447319   -0.443357  0.00134235
          76   -0.433134   -0.443222  0.00133138
          77   -0.462477   -0.443472  0.00133756
          78    -0.44702   -0.443518  0.00132108
          79   -0.436603    -0.44343  0.00130719
          80   -0.435616   -0.443333  0.00129443
          81   -0.442016   -0.443316  0.00127846
          82   -0.424888   -0.443092  0.00128261
          83   -0.451905   -0.443198  0.00127151
          84   -0.453429    -0.44332  0.00126217
          85   -0.457929   -0.443492  0.00125902
          86   -0.450279    -0.44357  0.00124679
          87   -0.457903   -0.443735  0.00124334
          88   -0.444134    -0.44374  0.00122914
          89   -0.448481   -0.443793  0.00121642
          90   -0.459576   -0.443968  0.00121554
          91   -0.426188   -0.443773  0.00121789
          92   -0.437914   -0.443709  0.00120626
          93   -0.442269   -0.443694  0.00119332
          94   -0.439592    -0.44365  0.00118136
          95   -0.440232   -0.443614  0.00116941
          96   -0.448472   -0.443665  0.00115827
          97   -0.456714   -0.443799  0.00115414
          98   -0.448732    -0.44385  0.00114341
          99   -0.437274   -0.443783  0.00113375
         100   -0.433649   -0.443682  0.00112692
         101   -0.441167   -0.443657  0.00111598
         102   -0.444655   -0.443667  0.00110503
         103   -0.425956   -0.443495  0.00110768
         104   -0.446491   -0.443524  0.00109735
         105   -0.443763   -0.443526  0.00108685
         106   -0.421642   -0.443319  0.00109617
