                0.02             47.1082            0.501322            -1.43941             2.56632            0.705882
                0.02             51.4822             0.43807            -1.82474             2.31587            0.714286
                0.02             51.4822             0.43807            -1.82474             2.31587            0.694444
                0.02             51.4822             0.43807            -1.82474             2.31587            0.675676
                0.02             51.4822             0.43807            -1.82474             2.31587            0.657895
                0.02             9.69396            0.125791           -0.116093             2.11301            0.666667
                0.02               13.46           0.0488368             1.87262            0.160157               0.675
                0.02            0.508328           0.0064236            0.726949           -0.375725            0.682927
                0.02            0.187787          0.00410532             1.18418           -0.581481            0.690476
                0.02             1.78341           0.0149426            0.383566           -0.256465            0.697674
                0.02            0.358662          0.00355261           0.0861705           -0.588857            0.704545
                0.02            0.358662          0.00355261           0.0861705           -0.588857            0.688889
                0.02            0.358662          0.00355261           0.0861705           -0.588857            0.673913
                0.02             5.54448           0.0246922             1.70128            0.708828            0.680851
                0.02             5.54448           0.0246922             1.70128            0.708828            0.666667
                0.02             27.1848            0.287058             1.50175             2.10034            0.673469
                0.02             27.1848            0.287058             1.50175             2.10034                0.66
                0.02            0.935094          0.00538698             1.36317           -0.492014            0.666667
                0.02            0.935094          0.00538698             1.36317           -0.492014            0.653846
                0.02            0.935094          0.00538698             1.36317           -0.492014            0.641509
                0.02             6.00004            0.051257             1.42025             1.19286            0.648148
                0.02             6.00004            0.051257             1.42025             1.19286            0.636364
                0.02             32.5858            0.126046             2.39246            0.919225            0.642857
                0.02             44.0933            0.323394             1.89466             2.08989            0.649123
                0.02             44.0933            0.323394             1.89466             2.08989            0.637931
                0.02             44.0933            0.323394             1.89466             2.08989            0.627119
                0.02             44.0933            0.323394             1.89466             2.08989            0.616667
                0.02             45.2648            0.472387             1.25936              2.6353            0.622951
                0.02             52.5473            0.604005           -0.934088             2.89435            0.629032
                0.02             52.5473            0.604005           -0.934088             2.89435            0.619048
                0.02             52.5473            0.604005           -0.934088             2.89435            0.609375
                0.02             71.6051            0.710453          -0.0657846             3.24959            0.615385
                0.02             52.5723            0.629556            -1.15731             2.80649            0.621212
                0.02             52.5723            0.629556            -1.15731             2.80649             0.61194
                0.02             52.5723            0.629556            -1.15731             2.80649            0.602941
                0.02             5.23858           0.0776267           0.0253944             1.89229            0.608696
                0.02             5.23858           0.0776267           0.0253944             1.89229                 0.6
                0.02             5.23858           0.0776267           0.0253944             1.89229            0.591549
                0.02             5.23858           0.0776267           0.0253944             1.89229            0.583333
                0.02             5.23858           0.0776267           0.0253944             1.89229            0.575342
                0.02             5.23858           0.0776267           0.0253944             1.89229            0.567568
                0.02           0.0812449          0.00295346          -0.0374874           -0.696691            0.573333
                0.02             8.01623           0.0970848            -1.20337             1.60471            0.578947
                0.02           -0.274261          0.00315709            0.511633           -0.880312            0.584416
                0.02             4.26998           0.0429178             1.24822             1.25155            0.589744
                0.02             14.8914            0.178509            0.377835             2.28901            0.594937
                0.02           -0.112861          0.00397415            0.667983           -0.450082                 0.6
                0.02             6.74772           0.0871758            0.477089            -1.92894            0.604938
                0.02             6.74772           0.0871758            0.477089            -1.92894            0.597561
                0.02             83.6361            0.202029             3.06944           -0.810655             0.60241
                0.02             12.9731            0.130739             1.39426            -1.69465            0.607143
                0.02             12.9731            0.130739             1.39426            -1.69465                 0.6
                0.02             12.9731            0.130739             1.39426            -1.69465            0.593023
                0.02             12.9731            0.130739             1.39426            -1.69465            0.586207
                0.02             12.9731            0.130739             1.39426            -1.69465            0.579545
                0.02             12.9731            0.130739             1.39426            -1.69465            0.573034
                0.02             47.0856             0.18156             2.45909            -1.20273            0.577778
                0.02             16.8713           0.0374826             2.08866            -0.17218            0.582418
                0.02             16.8713           0.0374826             2.08866            -0.17218            0.576087
                0.02             4.10836            0.026352             1.54088            0.811269            0.580645
                0.02             4.10836            0.026352             1.54088            0.811269            0.574468
                0.02           -0.241164          0.00386806           -0.265393            -1.00659            0.578947
                0.02             1.37691           0.0295686              0.1241             1.52844            0.583333
                0.02               23.17           0.0974724             2.21963           -0.882403            0.587629
                0.02             10.8192            0.133613            0.281309            -2.16085            0.591837
                0.02             78.9092            0.595985             2.23009            -2.28576             0.59596
                0.02             78.9092            0.595985             2.23009            -2.28576                0.59
                0.02             78.9092            0.595985             2.23009            -2.28576            0.584158
                0.02             187.199             1.49311             2.12091             -3.4164            0.588235
                0.02             187.199             1.49311             2.12091             -3.4164            0.582524
                0.02             187.199             1.49311             2.12091             -3.4164            0.576923
                0.02             124.899             1.44112             1.59668            -3.33373            0.580952
                0.02             124.899             1.44112             1.59668            -3.33373            0.575472
                0.02           -0.233759          0.00236849           -0.385923           -0.823628            0.579439
                0.02           -0.233759          0.00236849           -0.385923           -0.823628            0.574074
                0.02            0.357013          0.00763429            -1.16503           -0.715479            0.577982
                0.02            0.357013          0.00763429            -1.16503           -0.715479            0.572727
                0.02              35.639            0.421816          -0.0536457             -2.7914            0.576577
                0.02              35.639            0.421816          -0.0536457             -2.7914            0.571429
                0.02             21.2493            0.149566             1.70876            -1.66242            0.575221
                0.02             21.2493            0.149566             1.70876            -1.66242            0.570175
                0.02          -0.0546552          0.00238355             1.03007           -0.482802            0.573913
                0.02             2.51181           0.0343549             1.10359              1.2139            0.577586
                0.02             2.51181           0.0343549             1.10359              1.2139             0.57265
                0.02            0.814252           0.0214647             0.41436             1.39205            0.576271
                0.02            0.254622          0.00656811            0.599826           -0.388073            0.579832
                0.02            0.254622          0.00656811            0.599826           -0.388073               0.575
                0.02             6.02093            0.088883           -0.540599            -1.86977            0.578512
                0.02             6.02093            0.088883           -0.540599            -1.86977             0.57377
                0.02             6.02093            0.088883           -0.540599            -1.86977            0.569106
                0.02             4.55377           0.0208526             1.69019           -0.615703            0.572581
                0.02             4.55377           0.0208526             1.69019           -0.615703               0.568
                0.02             4.55377           0.0208526             1.69019           -0.615703            0.563492
                0.02             16.8284           0.0871896              1.8728             1.18279            0.566929
                0.02           -0.247581          0.00362719          -0.0222277            -1.00286            0.570312
                0.02           -0.247581          0.00362719          -0.0222277            -1.00286            0.565891
                0.02             3.90924           0.0579765            0.757905            -1.63376            0.569231
                0.02             3.90924           0.0579765            0.757905            -1.63376            0.564885
                0.02             3.90924           0.0579765            0.757905            -1.63376            0.560606
                0.02           -0.165574          0.00253863            0.342425            0.764053             0.56391
                0.02           -0.165574          0.00253863            0.342425            0.764053            0.559701
                0.02           -0.165574          0.00253863            0.342425            0.764053            0.555556
                0.02             43.4471            0.217967            -2.28189            -1.44103            0.558824
                0.02             43.4471            0.217967            -2.28189            -1.44103            0.554745
                0.02             11.2069            0.127136            0.350055            -2.16329            0.557971
                0.02             47.8198            0.330068             1.96169             -2.0827            0.561151
                0.02             45.2017            0.292631             1.92729             -2.0626            0.564286
                0.02             45.2017            0.292631             1.92729             -2.0626            0.560284
                0.02             150.695             1.12653             2.51048            -2.75267             0.56338
                0.02             150.695             1.12653             2.51048            -2.75267            0.559441
                0.02             122.367             1.12046             1.71375            -3.24878              0.5625
                0.02             122.367             1.12046             1.71375            -3.24878            0.558621
                0.02             122.367             1.12046             1.71375            -3.24878            0.554795
                0.02             122.367             1.12046             1.71375            -3.24878             0.55102
                0.02             119.796            0.877262              2.4374            -2.53525            0.554054
                0.02             128.742            0.380326             3.27328            -1.12704            0.557047
                0.02             2.03427          0.00704399             1.50791           -0.377547                0.56
                0.02             8.18889           0.0262135             1.92675            0.522623            0.562914
                0.02             8.18889           0.0262135             1.92675            0.522623            0.559211
                0.02             8.18889           0.0262135             1.92675            0.522623            0.555556
                0.02             8.18889           0.0262135             1.92675            0.522623            0.551948
                0.02             74.0918            0.120933             3.04922            0.617068            0.554839
                0.02             45.6074            0.475605             1.18013             2.67162            0.557692
                0.02             45.6074            0.475605             1.18013             2.67162             0.55414
                0.02             45.6074            0.475605             1.18013             2.67162            0.550633
                0.02             45.6074            0.475605             1.18013             2.67162             0.54717
                0.02             45.6074            0.475605             1.18013             2.67162             0.54375
                0.02             45.6074            0.475605             1.18013             2.67162            0.540373
                0.02             13.3631           0.0763941             1.77374             1.16875             0.54321
                0.02             13.3631           0.0763941             1.77374             1.16875            0.539877
                0.02             13.3631           0.0763941             1.77374             1.16875            0.536585
                0.02             1.37156           0.0308894            -0.14719             1.53351            0.539394
                0.02             12.8576            0.155779             1.00856             1.99021            0.542169
                0.02             12.8576            0.155779             1.00856             1.99021            0.538922
                0.02             12.8576            0.155779             1.00856             1.99021            0.535714
                0.02           -0.250331           0.0027568            -0.19025            0.978729            0.538462
                0.02           -0.250331           0.0027568            -0.19025            0.978729            0.535294
                0.02             1.20555           0.0144476             1.18059           -0.895542            0.538012
                0.02             1.20555           0.0144476             1.18059           -0.895542            0.534884
                0.02             1.20555           0.0144476             1.18059           -0.895542            0.531792
                0.02             28.9095            0.325509            -0.26078            -2.64308            0.534483
                0.02             37.1613            0.363519            -1.35542            -2.43074            0.537143
                0.02             37.1613            0.363519            -1.35542            -2.43074            0.534091
                0.02             16.6559            0.172937             1.40048             -1.8527            0.536723
                0.02             16.6559            0.172937             1.40048             -1.8527            0.533708
                0.02             25.0513           0.0696914               2.368           -0.659613            0.536313
                0.02             25.0513           0.0696914               2.368           -0.659613            0.533333
                0.02             25.0513           0.0696914               2.368           -0.659613            0.530387
                0.02             4.09946           0.0211136             1.60822            -0.70807            0.532967
                0.02             4.09946           0.0211136             1.60822            -0.70807            0.530055
                0.02             4.09946           0.0211136             1.60822            -0.70807            0.527174
                0.02             4.09946           0.0211136             1.60822            -0.70807            0.524324
                0.02             83.8124            0.542201             2.44022            -2.02939            0.526882
                0.02             128.242            0.535552             3.08151            -1.48425            0.529412
                0.02             157.133             1.75689             1.10982            -3.75235            0.531915
                0.02             157.133             1.75689             1.10982            -3.75235            0.529101
                0.02             157.133             1.75689             1.10982            -3.75235            0.526316
                0.02             150.054            0.521101             3.18229            -1.56358            0.528796
                0.02             152.971             1.29408             2.46057            -2.82631             0.53125
                0.02             152.971             1.29408             2.46057            -2.82631            0.528497
                0.02             6.44088           0.0553156              1.4262            -1.22411            0.530928
                0.02             3.93788           0.0198788           -0.777194           -0.223088            0.533333
                0.02             6.01599           0.0211706            -1.62522           -0.216875            0.535714
                0.02             6.01599           0.0211706            -1.62522           -0.216875            0.532995
                0.02             6.01599           0.0211706            -1.62522           -0.216875            0.530303
                0.02             6.01599           0.0211706            -1.62522           -0.216875            0.527638
                0.02             6.01599           0.0211706            -1.62522           -0.216875               0.525
                0.02              6.9121           0.0649748             -1.3606             -1.3632            0.527363
                0.02             1.40977           0.0104989            0.952492             0.30269            0.529703
                0.02             1.40977           0.0104989            0.952492             0.30269            0.527094
                0.02             1.40977           0.0104989            0.952492             0.30269             0.52451
                0.02             21.6298            0.211686             1.20416            -2.15977            0.526829
                0.02             6.44796           0.0737489             1.20752             -1.4948            0.529126
                0.02             45.2342            0.540263          -0.0973097            -2.95396            0.531401
                0.02             12.3891           0.0631534             1.79244            -1.08264            0.533654
                0.02             12.3891           0.0631534             1.79244            -1.08264              0.5311
                0.02             49.8348            0.477454             1.24403            -2.71994            0.533333
                0.02            0.566674          0.00400608           -0.276602           -0.443029            0.535545
                0.02             1.47427           0.0310557            0.303823             1.52564            0.537736
                0.02             0.15663           0.0126807           -0.385853             1.23072            0.539906
                0.02             5.60683           0.0560791            -1.32516            -1.29248            0.542056
                0.02            0.600041           0.0180822           -0.702451              1.2151            0.544186
                0.02            0.600041           0.0180822           -0.702451              1.2151            0.541667
                0.02              2.3278           0.0371038           -0.514944            -1.57184            0.543779
                0.02             22.2975           0.0861021            -2.22433           -0.832633            0.545872
                0.02             29.3843            0.177666             -2.0142             1.48607            0.547945
                0.02             29.3843            0.177666             -2.0142             1.48607            0.545455
                0.02             7.01331            0.101998           -0.468338             1.93718            0.547511
                0.02             4.72038           0.0636888           -0.496195              1.8046             0.54955
                0.02             15.9731           0.0607805            -2.07203            0.802511             0.55157
                0.02             19.3979            0.148669             -1.5704             -1.7676            0.553571
                0.02             19.3979            0.148669             -1.5704             -1.7676            0.551111
                0.02             19.3979            0.148669             -1.5704             -1.7676            0.548673
                0.02             19.3979            0.148669             -1.5704             -1.7676            0.546256
                0.02             3.89511           0.0142287          -0.0597749            -0.24398            0.548246
                0.02           -0.191504          0.00250661              0.9058            0.485474            0.550218
                0.02           -0.191504          0.00250661              0.9058            0.485474            0.547826
                0.02           -0.252231          0.00255727           -0.328677           -0.924687            0.549784
                0.02           -0.252231          0.00255727           -0.328677           -0.924687            0.547414
                0.02             5.05938           0.0700717           -0.588294             1.78108            0.549356
                0.02             5.05938           0.0700717           -0.588294             1.78108            0.547009
                0.02             5.05938           0.0700717           -0.588294             1.78108            0.544681
                0.02             3.99227           0.0573372           -0.604995             1.70862             0.54661
                0.02             3.99227           0.0573372           -0.604995             1.70862            0.544304
                0.02             3.99227           0.0573372           -0.604995             1.70862            0.542017
                0.02             3.54516           0.0521038             0.20195             1.76482            0.543933
                0.02             3.54516           0.0521038             0.20195             1.76482            0.541667
                0.02             3.54516           0.0521038             0.20195             1.76482            0.539419
                0.02             3.54516           0.0521038             0.20195             1.76482             0.53719
                0.02             65.2967            0.307474            -2.50046             1.54504            0.539095
                0.02             65.2967            0.307474            -2.50046             1.54504            0.536885
                0.02             65.2967            0.307474            -2.50046             1.54504            0.534694
                0.02             63.6904             0.66934           -0.610012             3.12033            0.536585
                0.02            0.601472          0.00963674            -1.21448            0.713242            0.538462
                0.02            0.601472          0.00963674            -1.21448            0.713242             0.53629
                0.02             11.4679            0.127967            -1.24964            -1.74646            0.538153
                0.02             11.4679            0.127967            -1.24964            -1.74646               0.536
                0.02             11.4679            0.127967            -1.24964            -1.74646            0.533865
                0.02             11.4679            0.127967            -1.24964            -1.74646            0.531746
                0.02             11.4679            0.127967            -1.24964            -1.74646            0.529644
                0.02              8.0813           0.0386856             0.34146            0.163134            0.531496
                0.02             13.4868           0.0324457              2.1196            0.540836            0.533333
                0.02             13.4868           0.0324457              2.1196            0.540836             0.53125
                0.02             13.4868           0.0324457              2.1196            0.540836            0.529183
                0.02             13.4868           0.0324457              2.1196            0.540836            0.527132
                0.02             11.9565            0.145576            0.471967             2.15126            0.528958
                0.02             11.9565            0.145576            0.471967             2.15126            0.526923
                0.02             11.9565            0.145576            0.471967             2.15126            0.524904
                0.02             5.84372           0.0568005             1.18563             1.46916            0.526718
                0.02             5.84372           0.0568005             1.18563             1.46916            0.524715
                0.02             5.84372           0.0568005             1.18563             1.46916            0.522727
                0.02             7.93815           0.0591283             1.48806            -1.26181            0.524528
                0.02             5.25579           0.0174339             1.77587            0.514502            0.526316
                0.02            0.616412          0.00800226             1.27962           -0.595896             0.52809
                0.02            0.616412          0.00800226             1.27962           -0.595896            0.526119
                0.02             25.9474            0.163381             1.52625           0.0973982            0.527881
                0.02             25.9474            0.163381             1.52625           0.0973982            0.525926
                0.02             25.9474            0.163381             1.52625           0.0973982            0.523985
                0.02             33.8591            0.153487             2.32806            -1.07291            0.525735
                0.02             33.8591            0.153487             2.32806            -1.07291             0.52381
                0.02             33.8591            0.153487             2.32806            -1.07291            0.521898
                0.02             10.1073            0.109047             1.23761             1.70247            0.523636
                0.02           -0.294611          0.00488201           -0.811759            0.781482            0.525362
                0.02           -0.294611          0.00488201           -0.811759            0.781482            0.523466
                0.02             11.6244            0.118577            -1.31748            -1.70869             0.52518
                0.02             11.6244            0.118577            -1.31748            -1.70869            0.523297
                0.02             100.162            0.216173            -3.20632           -0.807469               0.525
                0.02             104.452            0.998296            -1.51409            -3.18169             0.52669
                0.02             104.452            0.998296            -1.51409            -3.18169            0.524823
                0.02              87.388            0.923997           -0.999857            -3.25034            0.526502
                0.02              87.388            0.923997           -0.999857            -3.25034            0.524648
                0.02              87.388            0.923997           -0.999857            -3.25034            0.522807
                0.02              36.799            0.378664           -0.954865            -2.62897            0.524476
                0.02              36.799            0.378664           -0.954865            -2.62897            0.522648
                0.02              36.799            0.378664           -0.954865            -2.62897            0.520833
                0.02            -0.14957           0.0072443            0.246844             -1.1322            0.522491
                0.02            -0.14957           0.0072443            0.246844             -1.1322             0.52069
                0.02            -0.14957           0.0072443            0.246844             -1.1322              0.5189
                0.02           -0.262652          0.00219841           -0.492393            0.761578            0.520548
                0.02             41.3035             0.14697             -2.4975            0.994788            0.522184
                0.02             41.3035             0.14697             -2.4975            0.994788            0.520408
                0.02             8.49275           0.0722101            -1.28561             1.56562            0.522034
                0.02             48.9401            0.330847          -0.0942338           0.0577885            0.523649
                0.02             10.2872            0.103469            -1.34709            -1.59742            0.525253
                0.02            0.657191           0.0177976            0.574726            -1.29441            0.526846
                0.02            0.657191           0.0177976            0.574726            -1.29441            0.525084
                0.02           -0.242377          0.00389209            0.393035            0.978344            0.526667
                0.02           -0.242377          0.00389209            0.393035            0.978344            0.524917
                0.02           -0.242377          0.00389209            0.393035            0.978344            0.523179
                0.02              28.001            0.305316           -0.763513             2.52818            0.524752
                0.02              28.001            0.305316           -0.763513             2.52818            0.523026
                0.02              28.001            0.305316           -0.763513             2.52818            0.521311
                0.02              28.001            0.305316           -0.763513             2.52818            0.519608
                0.02             41.6966             0.42005             1.19298             2.62613            0.521173
                0.02              7.7611           0.0350913             1.01227            -0.16461            0.522727
                0.02           -0.240691          0.00245087            0.658029            0.486893            0.524272
                0.02             51.8537            0.203613             2.54394            -1.16553            0.525806
                0.02             17.9726           0.0383686             2.26644           -0.484456            0.527331
                0.02             136.522            0.165567               3.539            0.515521            0.528846
                0.02             136.522            0.165567               3.539            0.515521            0.527157
                0.02              11.737            0.143809             0.83392            -2.03809            0.528662
                0.02              11.737            0.143809             0.83392            -2.03809            0.526984
                0.02             1.52924           0.0282048           -0.816018            -1.31268            0.528481
                0.02             49.1873           0.0640273            -2.82642            0.410847            0.529968
                0.02             58.9201           0.0807658            -2.93285           -0.469306            0.531447
                0.02             18.8243            0.222808           -0.916159            -2.23662            0.532915
                0.02            0.350665          0.00498012            -1.01208           -0.397927            0.534375
                0.02            0.350665          0.00498012            -1.01208           -0.397927             0.53271
                0.02            0.350665          0.00498012            -1.01208           -0.397927            0.531056
                0.02            0.350665          0.00498012            -1.01208           -0.397927            0.529412
                0.02            0.350665          0.00498012            -1.01208           -0.397927            0.527778
                0.02            0.350665          0.00498012            -1.01208           -0.397927            0.526154
                0.02             8.12102           0.0298172            0.110418            0.124626            0.527607
                0.02             53.1242            0.514328             1.74373             2.42229            0.529052
                0.02             53.1242            0.514328             1.74373             2.42229            0.527439
                0.02             53.1242            0.514328             1.74373             2.42229            0.525836
                0.02             53.1242            0.514328             1.74373             2.42229            0.524242
                0.02             46.0687            0.742558             2.45336           -0.098994             0.52568
                0.02          -0.0290109          0.00277014           -0.331802           -0.664123            0.527108
                0.02             8.74793            0.102212            0.975247             1.81892            0.528529
                0.02             1.72632          0.00921893            -1.49133            0.464978             0.52994
                0.02             1.72632          0.00921893            -1.49133            0.464978            0.528358
                0.02             1.72632          0.00921893            -1.49133            0.464978            0.526786
                0.02             3.29275           0.0229897            -1.54317            0.709926             0.52819
                0.02             67.0027            0.547216            -2.03519             2.35249            0.529586
                0.02             8.09199            0.054724            -1.61023             1.07906            0.530973
                0.02             4.61266           0.0290028             0.17438            0.153959            0.532353
                0.02             4.61266           0.0290028             0.17438            0.153959            0.530792
                0.02             4.61266           0.0290028             0.17438            0.153959             0.52924
                0.02             4.61266           0.0290028             0.17438            0.153959            0.527697
                0.02             9.18519           0.0920038             1.42704            -1.43188             0.52907
                0.02             9.18519           0.0920038             1.42704            -1.43188            0.527536
                0.02             1.96472           0.0135942            0.336862           -0.239785            0.528902
                0.02             50.8313             0.25242            -2.41526              1.3804            0.530259
                0.02             107.793            0.401169            -2.98553             1.38324            0.531609
                0.02             298.136             3.10047            -2.30326             3.87218            0.532951
                0.02             298.136             3.10047            -2.30326             3.87218            0.531429
                0.02             298.136             3.10047            -2.30326             3.87218            0.529915
                0.02             298.136             3.10047            -2.30326             3.87218            0.528409
                0.02             298.136             3.10047            -2.30326             3.87218            0.526912
                0.02             298.136             3.10047            -2.30326             3.87218            0.525424
                0.02             298.136             3.10047            -2.30326             3.87218            0.523944
                0.02             298.136             3.10047            -2.30326             3.87218            0.522472
                0.02             298.136             3.10047            -2.30326             3.87218            0.521008
                0.02             298.136             3.10047            -2.30326             3.87218            0.519553
                0.02             298.136             3.10047            -2.30326             3.87218            0.518106
                0.02             158.773             1.73558           0.0576936              3.9166            0.519444
                0.02             115.343             1.20922            -0.80295             3.54927            0.520776
                0.02             115.343             1.20922            -0.80295             3.54927            0.519337
                0.02             115.343             1.20922            -0.80295             3.54927            0.517906
                0.02             104.053            0.789611            -2.39741             2.39074            0.519231
                0.02             104.053            0.789611            -2.39741             2.39074            0.517808
                0.02             201.533             1.66463            -2.05897             3.56575            0.519126
                0.02             201.533             1.66463            -2.05897             3.56575            0.517711
                0.02             201.533             1.66463            -2.05897             3.56575            0.516304
                0.02             201.533             1.66463            -2.05897             3.56575            0.514905
                0.02             75.2528            0.803518            0.153719             3.29089            0.516216
                0.02             75.2528            0.803518            0.153719             3.29089            0.514825
                0.02           -0.302528          0.00368053           -0.698279            0.814299            0.516129
