           0     1055.06     37.6501
           1     1023.07     43.6496
           2     971.075     56.2809
           3     915.055     50.0455
           4     883.101     38.6039
           5     854.614     28.6821
           6     838.447     18.7483
           7     826.338      12.636
           8     826.607     14.1235
           9      813.16     14.7027
          10     794.564     26.4773
          11      773.49     22.8132
          12     754.519      15.612
          13      742.33     12.7131
          14     731.667     9.53466
          15      728.45     12.4231
          16     721.339     13.4404
          17     713.753     10.3936
          18     708.532       13.04
          19     697.764     15.7193
          20     692.136     13.1892
          21     682.307     9.92456
          22     677.721     12.2496
          23     673.471     10.0944
          24     666.739     10.6905
          25      664.52     12.3138
          26     663.414     15.4928
          27     655.639     14.4834
          28     654.546     14.9435
          29     640.974     5.60246
          30     637.187     7.07999
          31      623.12     31.7027
          32     600.279     43.9968
          33     586.536     41.0287
          34     558.298     32.5595
          35     538.903      20.685
          36     529.793     12.1828
          37     525.938     8.74478
          38     524.253     7.66246
          39      520.78     6.16657
          40     516.974     3.20448
          41     516.733      3.4336
          42     516.188     4.41099
          43     517.405     8.31462
          44     517.547     10.6287
          45     511.505     10.1741
          46     508.104     10.8787
          47     497.881     11.7033
          48     497.769     13.8442
          49     486.331     9.16521
          50     483.084     6.08084
          51     484.434     11.5476
          52     483.133     14.2705
          53      477.33     19.2262
          54     466.307     18.2524
          55     458.989     13.3805
          56     449.073     8.16097
          57     444.621     7.80196
          58     440.866       7.984
          59     435.633     3.33274
          60     434.259     2.17212
          61     432.672     4.32629
          62     432.669     4.11142
          63     429.162     6.45488
          64     425.461      6.4126
          65     421.383     5.17222
          66     418.182     3.53708
          67     416.168     2.85921
          68     414.619     1.83685
          69     414.053     1.23539
          70     413.569    0.174262
          71     413.462    0.163007
          72     413.263    0.681621
          73     412.483     1.81054
          74     411.047     2.33133
          75     409.699     2.12061
          76     409.969     2.74067
          77     409.604     2.76835
          78     409.207     3.41653
          79     408.396     3.91305
          80     406.352     2.88698
          81     404.949     1.33558
          82     403.558     2.57037
          83     400.809      3.6969
          84     397.922     2.26649
          85      397.97     2.87382
          86      396.56     1.89842
          87      398.78     7.55338
          88     397.384     3.49585
          89     396.097      1.9148
          90     396.318     3.66626
          91     391.986     12.1716
          92     383.373     15.3454
          93     375.572     17.0035
          94       369.5     14.2224
          95     364.146     11.6316
          96     360.402     8.90917
          97      356.78     6.80704
          98     354.715     5.40637
          99     353.174     2.75619
         100     352.534   0.0814286
         101     353.585     3.13857
         102     352.478 1.57284e-05
         103     352.478 1.57284e-05
         104     352.478 1.57284e-05
         105     352.478 1.57284e-05
         106     352.448     0.21234
         107     352.327    0.455013
         108     352.023    0.695044
         109     351.911     1.07657
         110     353.577     4.98869
         111     353.181     4.64388
         112     353.713     5.41482
         113     350.161     2.10545
         114     349.165     2.74668
         115     346.997     4.55823
         116     344.267     4.35125
         117     340.874     4.17486
         118     338.581     5.43049
         119     336.433     7.69102
         120      333.98      7.1701
         121     336.439     11.0239
         122     332.056      8.7698
         123     331.435     11.0399
         124     329.422     8.88207
         125     329.463     8.01663
         126       325.6     3.72332
         127     324.317    0.370127
         128     323.994    0.504399
         129     324.036     1.59049
         130     325.314     4.51345
         131     324.456     2.95419
         132     323.489    0.141345
         133     323.469 1.20631e-05
         134     323.469 1.20631e-05
         135     323.469 1.20631e-05
         136     323.469 1.20631e-05
         137     323.469 1.20631e-05
         138     323.469 1.20631e-05
         139     323.469 1.20631e-05
         140     323.469 1.20631e-05
         141     323.748      1.0333
         142     323.343    0.339762
         143     323.134    0.487722
         144       322.8    0.501862
         145     322.653    0.433114
         146     322.507     0.28365
         147     322.423           0
         148     322.423           0
         149     323.701     3.85645
         150     325.682     7.70675
         151      319.84     6.30066
         152     316.889     7.12201
         153     315.819     7.25387
         154     312.366     6.63498
         155      309.37     5.37991
         156     306.548    0.858835
         157     307.182      2.7809
         158     306.098   0.0959079
         159     306.073 1.26519e-05
         160     306.063   0.0722628
         161     305.675     1.33336
         162     304.637     2.31673
         163     302.894     3.18142
         164     301.429      3.2333
         165     300.163     2.92122
         166     299.629     3.23607
         167     298.533 1.00927e-05
         168     298.533 1.00927e-05
         169     298.533 1.00927e-05
         170     298.533 1.00927e-05
         171     298.533 1.00927e-05
         172     298.523   0.0661659
         173     298.435    0.223688
         174     298.125    0.401823
         175     297.822    0.389123
         176     297.648    0.298113
         177     298.994     5.11322
         178     297.275    0.353817
         179     296.998    0.668348
         180      296.59     0.59607
         181     296.676    0.811398
         182     297.746     3.61155
         183     296.429    0.712008
         184     296.112    0.165169
         185     296.102    0.152694
         186      296.08 1.32145e-05
         187      296.08 1.32145e-05
         188      296.08 1.32145e-05
         189      296.08 1.32145e-05
         190      296.08 1.32145e-05
         191     295.842    0.715604
         192     295.078     1.15613
         193      294.22    0.949876
         194     293.971    0.756552
         195     293.597    0.265298
         196     293.466    0.366562
         197     293.156    0.386735
         198     292.879 1.32145e-05
         199     292.879 1.32145e-05
         200     292.878  0.00325066
         201     292.869    0.105516
         202     292.702    0.314561
         203     292.363    0.337522
         204     292.245    0.255568
         205     292.142 1.26519e-05
         206     292.142 1.26519e-05
         207     292.142 1.26519e-05
         208     292.142 1.26519e-05
         209     292.142 1.26519e-05
         210     292.142 1.26519e-05
         211     292.142 1.26519e-05
         212     292.142 1.26519e-05
         213     292.142 1.26519e-05
         214     292.142 1.26519e-05
         215     292.142 1.26519e-05
         216     292.142 1.26519e-05
         217     292.142 1.26519e-05
         218     292.142 1.26519e-05
         219     292.142 1.26519e-05
         220     292.142 1.26519e-05
         221     291.971    0.487155
         222     291.299    0.754062
