           1     7.64343     7.64343           0
           2     27.2434     17.4434         9.8
           3     6.77029     13.8857     6.68361
           4     5.27086      11.732     5.19363
           5     6.85029     10.7557     4.13975
           6     4.98286     9.79352     3.51436
           7     2.90514     8.80947     3.12895
           8     53.3394     14.3757     6.19078
           9     26.1737     15.6866     5.61493
          10     55.0674     19.6247     6.38204
          11     32.5737     20.8019     5.89157
          12     15.6411     20.3718     5.39541
          13     25.1611     20.7402     4.97671
          14      33.968     21.6851     4.70342
          15     12.3497     21.0627     4.42265
          16     24.7086     21.2906     4.14328
          17     27.6206     21.6629     3.90971
          18     10.2743     21.0302     3.74002
          19     3.19543     20.0915     3.66011
          20     4.07314     19.2906     3.56346
          21     25.0583     19.5653     3.40064
          22     3.12229     18.8179     3.32741
          23     4.91886     18.2136     3.23637
          24     7.85143     17.7818     3.12852
          25       8.832     17.4238     3.02205
          26       1.792     16.8226     2.96509
          27     1.90857     16.2702     2.90614
          28     4.02971     15.8331     2.83434
          29     8.30171     15.5734     2.74716
          30     12.4251     15.4684     2.65608
          31     8.82057      15.254     2.57791
          32     11.5474     15.1381     2.49874
          33        45.6     16.0612     2.59179
          34     29.5131     16.4569     2.54534
          35     9.93829     16.2706     2.47855
          36     7.36686     16.0233     2.42139
          37     61.0263     17.2396     2.65058
          38     21.8949     17.3621     2.58279
          39     4.32229     17.0278     2.53782
          40       23.92     17.2001     2.47955
          41     15.9474     17.1695     2.41851
          42     16.1669     17.1456     2.36035
          43     22.1486      17.262     2.30773
          44     24.2057     17.4198     2.26019
          45       8.656      17.225     2.21796
          46     18.9966     17.2636     2.16955
          47       4.496     16.9919      2.1402
          48     3.68457     16.7147      2.1134
          49       4.544     16.4663     2.08467
          50     5.14514     16.2399     2.05506
          51     4.37486     16.0072     2.02775
          52     22.3977     16.1301     1.99217
          53     69.3966     17.1351     2.19751
          54     41.2869     17.5824     2.20233
          55     2.83886     17.3143     2.17847
          56     9.23657     17.1701     2.14407
          57     13.0377     17.0976     2.10737
          58     43.8834     17.5594     2.12159
          59     61.0331     18.2963     2.21167
          60     12.9257     18.2067     2.17634
          61     58.3634      18.865     2.23932
          62     58.2857     19.5009     2.29282
          63     36.3291      19.768     2.27189
          64     61.3189     20.4172     2.32846
          65     9.16571     20.2441     2.29888
          66     14.6606     20.1595     2.26536
          67     34.0046     20.3662     2.24084
          68     29.3851     20.4988     2.21162
          69     15.3257     20.4238     2.18062
          70     22.9623     20.4601     2.14955
          71     8.57829     20.2927     2.12566
          72     9.80571     20.1471     2.10098
          73      56.416     20.6439     2.13074
          74     27.6023     20.7379     2.10385
          75     2.48229     20.4945     2.08983
          76     23.8583     20.5388     2.06262
          77     15.9474     20.4792     2.03653
          78     4.93257     20.2799     2.02011
          79     4.92114     20.0854     2.00383
          80     11.3806     19.9766     1.98161
          81     55.2251     20.4118      2.0048
          82     27.6503     20.5001     1.98216
          83      11.968     20.3973     1.96083
          84     19.3897     20.3853     1.93738
          85     2.03657     20.1694     1.92659
          86     8.73143     20.0364     1.90869
          87     48.7886     20.3669     1.91535
          88     5.70743     20.2003     1.90078
          89     9.56571     20.0808     1.88309
          90     11.5131     19.9856     1.86448
          91     5.63886      19.828     1.85061
          92     13.0171     19.7539     1.83188
          93     16.9829     19.7241     1.81232
          94     48.1829     20.0269     1.81832
          95     32.0206     20.1531      1.8035
          96     20.8914     20.1608     1.78463
          97     6.89371     20.0241     1.77143
          98      67.104     20.5045     1.81788
          99     47.3646     20.7758     1.81977
         100     31.6549     20.8846     1.80476
         101     39.8194      21.072     1.79661
         102       49.52     21.3509     1.80064
         103     44.1257     21.5721     1.79673
         104     24.7703     21.6028     1.77963
         105     61.7257     21.9849     1.80355
         106      61.984     22.3623     1.82587
         107      17.712     22.3188     1.80925
         108        5.92      22.167     1.79884
         109       4.464     22.0046     1.78964
         110     22.3177     22.0074      1.7733
         111     39.3029     22.1632     1.76415
         112       9.056     22.0462     1.75224
         113     24.7269     22.0699     1.73683
         114     14.5143     22.0036      1.7228
         115     8.34971     21.8849     1.71187
         116     1.92914     21.7129     1.70575
         117     6.69714     21.5845     1.69597
         118     24.2171     21.6069     1.68168
         119        4.16     21.4602     1.67393
         120       5.232      21.325     1.66542
         121     8.21486     21.2167     1.65515
         122      14.688     21.1631      1.6424
         123     35.2571     21.2777     1.63301
         124     17.9703     21.2511     1.62001
         125     5.17943     21.1225     1.61213
         126     13.3326     21.0607     1.60048
         127     50.2423     21.2904     1.60437
         128     45.9131     21.4828     1.60337
         129     11.9703     21.4091      1.5926
         130     16.6606     21.3725     1.58072
         131     4.68114     21.2451     1.57377
         132     8.57143     21.1491     1.56475
         133     25.8354     21.1843     1.55334
         134     5.22971     21.0653      1.5463
         135     57.8263     21.3376     1.55877
         136     70.4526     21.6987     1.58885
         137     69.0423     22.0443     1.61463
         138     29.7623     22.1002     1.60386
         139      17.008     22.0636      1.5927
         140     17.6846     22.0323     1.58159
         141     7.50629     21.9293     1.57371
         142     3.88343     21.8022     1.56775
         143      15.952     21.7613     1.55729
         144     28.8914     21.8108     1.54723
         145     52.4091     22.0218     1.55094
         146     29.1291     22.0705     1.54105
         147     12.9806     22.0087     1.53178
         148       25.04     22.0292     1.52153
         149     3.81029     21.9069     1.51623
         150     5.99314     21.8008     1.50982
         151          44     21.9478     1.50697
         152     15.5154     21.9055     1.49762
         153     44.7817      22.055      1.4953
         154      30.704     22.1112     1.48662
         155      12.992     22.0523     1.47816
         156     25.8743     22.0768     1.46886
         157     20.5417     22.0671     1.45951
         158       8.608     21.9819     1.45274
         159     10.0251     21.9067     1.44553
         160     7.12229     21.8143     1.43944
         161      65.568      22.086     1.45606
         162      24.576     22.1014     1.44712
         163      12.496     22.0425     1.43943
         164       3.472     21.9292      1.4351
         165     8.04571     21.8451     1.42885
         166       6.592     21.7532     1.42319
         167     3.44914     21.6436     1.41888
         168     4.06629      21.539     1.41428
