           0     40.5831     2.58059
           1      37.332     2.21193
           2     35.6328     1.87713
           3     33.7798     1.57636
           4     33.0885     1.78438
           5     31.6741     1.57921
           6     30.3834     1.44544
           7     28.8975    0.975494
           8     29.3742     1.18368
           9     28.4372     1.22367
          10     27.7099    0.995551
          11     27.0962    0.925428
          12      26.354     1.21526
          13     26.3536     1.32776
          14     25.5629      1.3117
          15     24.1885     1.34665
          16     22.9992     1.53288
          17     21.3096     1.14834
          18     20.9109     1.02717
          19     20.4989    0.871472
          20     20.1455    0.977108
          21      20.074     1.04643
          22     19.3056    0.545308
          23     19.2408    0.509663
          24     18.9125    0.213992
          25     18.8498    0.464266
          26     18.5291    0.647099
          27     18.0257    0.850242
          28      16.993    0.761375
          29     16.2504    0.635756
          30     15.9842    0.538277
          31     15.8296    0.515518
          32     15.5483    0.447754
          33     15.2541    0.580904
          34     14.9282    0.591089
          35     14.9063    0.702198
          36      14.736    0.618614
          37     14.4933    0.530255
          38      14.605    0.702074
          39     14.5848    0.789376
          40     14.0836    0.726768
          41     14.0291    0.799286
          42     13.7719    0.716905
          43     14.1408     1.21987
          44     13.6536     1.12302
          45     13.3892     1.12408
          46     12.6684     0.10852
          47      12.601    0.154441
          48     12.4417    0.236318
          49     12.2415    0.154546
          50     12.1818  0.00335434
          51      12.378     0.59927
          52     12.3474    0.823199
          53     11.8387    0.608383
          54     11.4695    0.579895
          55     11.6717    0.913305
          56     11.2075    0.515547
          57     10.9972   0.0406925
          58     10.9789   0.0539764
          59     10.9302    0.101233
          60      10.846    0.139676
          61      10.848    0.451869
          62      10.754    0.600266
          63     10.4181    0.864452
          64     10.1128     1.03883
          65     9.50935    0.567411
          66     9.28331    0.356907
          67     9.17235   0.0806898
          68     9.14331 2.92002e-07
          69     9.14331 2.92002e-07
          70     9.14331 2.92002e-07
          71     9.14331 2.92002e-07
          72     9.14331 2.92002e-07
          73     9.13808   0.0366218
          74     9.08576     0.10836
          75     8.98466    0.126615
          76     8.88172 3.37175e-07
          77     8.88172 3.37175e-07
          78     8.88172 3.37175e-07
          79     8.88172 3.37175e-07
          80     8.88172 3.37175e-07
          81     8.54955    0.582276
          82     8.04982    0.678107
          83     7.59232    0.394631
          84     7.33677    0.112463
          85     7.27655 3.47552e-07
          86     7.27655 3.47552e-07
          87     7.27655 3.47552e-07
          88     7.27216   0.0307545
          89      7.2641   0.0978896
          90     7.54843    0.713907
          91     8.01982      1.0701
          92     7.97049     1.09402
          93       7.645     0.88689
          94     8.02921     1.21917
          95     8.10097     1.38221
          96     7.62603     1.05335
          97     7.68134     1.05489
          98     7.03024   0.0714053
          99     7.01088  0.00938924
         100     7.00896 1.88486e-07
         101     7.00896 1.88486e-07
         102     7.00896 1.88486e-07
         103     7.00896 1.88486e-07
         104     7.00896 1.88486e-07
         105     7.21721    0.571506
         106      7.1893    0.559284
         107     7.00476    0.150911
         108     7.40918    0.853398
         109     6.92624    0.115638
         110     6.88429   0.0799921
         111     6.79395    0.114323
         112     6.63798    0.195618
         113     6.45725    0.141831
         114     6.35674    0.087439
         115     6.30978   0.0678754
         116     6.29338   0.0496257
         117     6.33972    0.165904
         118      6.4324    0.413203
         119     6.28051   0.0193165
         120     6.27408 1.19209e-07
         121     6.35274     0.20423
         122     6.27408 1.19209e-07
         123     6.27408 1.19209e-07
         124     6.27408 1.19209e-07
         125     6.27408 1.19209e-07
         126     6.27408 1.19209e-07
         127     6.27408 1.19209e-07
         128     6.27408 1.19209e-07
         129     6.27408 1.19209e-07
         130     6.27408 1.19209e-07
         131     6.52759    0.645623
         132     6.27408 1.19209e-07
         133     6.27408 1.19209e-07
         134     6.27408 1.19209e-07
         135     6.32775    0.219693
         136     6.27408 1.19209e-07
         137     6.27408 1.19209e-07
         138     6.29212   0.0886477
         139     6.28245   0.0586397
         140     6.32669    0.241598
         141     6.32372    0.178088
         142     6.54001    0.545698
         143     7.75415     1.47587
         144     7.33684     1.27923
         145     6.76655    0.916227
         146     6.44352    0.473515
         147     6.41167    0.419657
         148     6.36597    0.331488
         149      6.3167    0.295655
         150     6.34014    0.351057
         151     6.27959     0.15143
         152     6.31443    0.253196
         153     6.24867 3.86282e-07
         154     6.24867 3.86282e-07
         155     6.24867 3.86282e-07
         156     6.24867 3.86282e-07
         157     6.24867 3.86282e-07
         158     6.24867 3.86282e-07
         159     6.24867 3.86282e-07
         160     6.24867 3.86282e-07
         161     6.24867 3.86282e-07
         162     6.24867 3.86282e-07
         163     6.24867 3.86282e-07
         164     6.24867 3.86282e-07
         165     6.24867 3.86282e-07
         166     6.24867 3.86282e-07
         167     6.24867 3.86282e-07
         168     6.24867 3.86282e-07
         169     6.24867 3.86282e-07
         170     6.24867 3.86282e-07
         171     6.24867 3.86282e-07
         172     6.24867 3.86282e-07
         173     6.24867 3.86282e-07
         174     6.24867 3.86282e-07
         175     6.24867 3.86282e-07
         176     6.24867 3.86282e-07
         177     6.24867 3.86282e-07
