           1     32.1493           0
           2     30.3269           4
           3     30.0971           4
           4     28.1031           4
           5     28.0822           2
           6     26.8767           2
           7     25.8419           3
           8     25.8419           3
           9     24.4113           3
          10     22.8912           0
          11     22.8912           0
          12     22.8912           0
          13     22.0601           0
          14     21.3362           4
          15     21.0626           3
          16     19.6295           3
          17     19.2099           3
          18     18.9983           4
          19     18.9983           4
          20     18.9502           4
          21     18.4749           3
          22     15.9642           3
          23     15.9642           3
          24     15.9642           3
          25     15.9619           3
          26     15.9619           3
          27     15.5918           4
          28     15.5918           4
          29     15.5918           4
          30     15.5918           4
          31     14.3662           4
          32     14.3662           4
          33     14.3662           4
          34     14.3662           4
          35      14.364           4
          36     13.7803           4
          37     13.2921           4
          38     13.2921           4
          39     13.2921           4
          40     12.6608           4
          41     12.6608           4
          42     11.7916           1
          43     11.7916           1
          44     11.5022           1
          45     11.5022           1
          46     11.5022           1
          47     11.2375           1
          48     11.2375           1
          49     11.2375           1
          50     10.9107           1
          51       10.61           1
          52       10.61           1
          53     10.5753           0
          54     10.5731           0
          55     9.78858           0
          56     9.38124           0
          57     8.58881           0
          58     8.58881           0
          59     8.58881           0
          60     8.58881           0
          61     8.51246           2
          62     8.51246           2
          63     8.51246           2
          64     8.51246           2
          65     8.51246           2
          66     8.51246           2
          67     8.51246           2
          68     7.87016           2
          69     7.87016           2
          70     7.87016           2
          71     7.87016           2
          72     7.87016           2
          73     7.60482           3
          74      7.5419           2
          75      7.5419           2
          76      7.2102           3
          77      7.2102           3
          78      7.2102           3
          79      7.2102           3
          80     7.04684           3
          81     6.71857           2
          82     6.71857           2
          83     6.71857           2
          84     6.71857           2
          85     6.71857           2
          86     6.71857           2
          87     6.71857           2
          88     6.71857           2
          89     6.71857           2
          90     6.71857           2
          91     6.71857           1
          92     6.71857           1
          93     6.71857           1
          94     6.71857           1
          95     6.71857           1
          96     6.50999           1
          97     6.50999           1
          98      6.4989           2
          99     6.48643           1
         100     6.48643           1
         101     6.48643           0
         102     6.45098           2
         103     6.45098           2
         104     6.45098           2
         105     6.45098           2
         106     6.45098           2
         107     6.45098           2
         108     6.45098           2
         109     6.45098           2
         110     6.45098           2
         111     6.45098           2
         112     6.27408           4
         113     6.27408           4
         114     6.27408           4
         115     6.27408           4
         116     6.27408           4
         117     6.27408           4
         118     6.27408           4
         119     6.27408           4
         120     6.27408           4
         121     6.27408           2
         122     6.27408           2
         123     6.27408           2
         124     6.27408           2
         125     6.27408           2
         126     6.27408           2
         127     6.27408           2
         128     6.27408           2
         129     6.27408           2
         130     6.27408           2
         131     6.24867           0
         132     6.24867           0
         133     6.24867           0
         134     6.24867           0
         135     6.24867           0
         136     6.24867           0
         137     6.24867           0
         138     6.24867           0
         139     6.24867           0
         140     6.24867           0
         141     6.24867           0
         142     6.24867           0
         143     6.24867           0
         144     6.24867           0
         145     6.24867           0
         146     6.24867           0
         147     6.24867           0
         148     6.24867           0
         149     6.24867           0
         150     6.24867           0
         151     6.24867           0
         152     6.24867           0
         153     6.24867           0
         154     6.24867           0
         155     6.24867           0
         156     6.24867           0
         157     6.24867           0
         158     6.24867           0
         159     6.24867           0
         160     6.24867           0
         161     6.24867           0
         162     6.24867           0
         163     6.24867           0
         164     6.24867           0
         165     6.24867           0
         166     6.24867           0
         167     6.24867           0
         168     6.24867           0
         169     6.24867           0
         170     6.24867           0
         171     6.24867           0
         172     6.24867           0
         173     6.24867           0
         174     6.24867           0
         175     6.24867           0
         176     6.24867           0
         177     6.24867           0
         178     6.24867           0
         179     6.24867           0
         180     6.24867           0
         181     6.24867           0
         182     6.24867           0
         183     6.24867           0
         184     6.24867           0
         185     6.24867           0
         186     6.24867           0
         187     6.24867           0
         188     6.24867           0
         189     6.24867           0
         190     6.24867           0
         191     6.24867           0
         192     6.24867           0
         193     6.24867           0
         194     6.24867           0
         195     6.24867           0
         196     6.24867           0
         197     6.24867           0
         198     6.24867           0
         199     6.24867           0
         200     6.24867           0
         201     6.24867           0
         202     6.24867           0
         203     6.24867           0
         204     6.24867           0
         205     6.24867           0
         206     6.24867           0
         207     6.24867           0
         208     6.24867           0
         209     6.24867           0
         210     6.24867           0
         211     6.24867           0
         212     6.24867           0
         213     6.24867           0
         214     6.24867           0
         215     6.24867           0
         216     6.24867           0
         217     6.24867           0
         218     6.24867           0
         219     6.24867           0
         220     6.24867           0
         221     6.24867           0
         222     6.24867           0
         223     6.24867           0
         224     6.24867           0
         225     6.24867           0
         226     6.24867           0
         227     6.24867           0
         228     6.24867           0
         229     6.24867           0
         230     6.24867           0
         231     6.24867           0
         232     6.24867           0
         233     6.24867           0
         234     6.24867           0
         235     6.24867           0
         236     6.24867           0
         237     6.24867           0
         238     6.24867           0
         239     6.24867           0
         240     6.24867           0
         241     6.24867           0
         242     6.24867           0
         243     6.24867           0
         244     6.24867           0
         245     6.24867           0
         246     6.24867           0
         247     6.24867           0
         248     6.24867           0
         249     6.24867           0
         250     6.24867           0
         251     6.24867           0
         252     6.24867           0
         253     6.24867           0
         254     6.24867           0
         255     6.24867           0
         256     6.24867           0
         257     6.24867           0
         258     6.24867           0
         259     6.24867           0
         260     6.24867           0
         261     6.24867           0
         262     6.24867           0
         263     6.24867           0
         264     6.24867           0
         265     6.24867           0
         266     6.24867           0
         267     6.24867           0
         268     6.24867           0
         269     6.24867           0
         270     6.24867           0
         271     6.24867           0
         272     6.24867           0
         273     6.24867           0
         274     6.24867           0
         275     6.24867           0
         276     6.24867           0
         277     6.24867           0
         278     6.24867           0
         279     6.24867           0
         280     6.24867           0
         281     6.24867           0
         282     6.24867           0
         283     6.24867           0
         284     6.24867           0
         285     6.24867           0
         286     6.24867           0
         287     6.24867           0
         288     6.24867           0
         289     6.24867           0
         290     6.24867           0
         291     6.24867           0
         292     6.24867           0
         293     6.24867           0
         294     6.24867           0
         295     6.24867           0
         296     6.24867           0
         297     6.24867           0
         298     6.24867           0
         299     6.24867           0
         300     6.24867           0
         301     6.24867           0
         302     6.24867           0
         303     6.24867           0
         304     6.24867           0
         305     6.24867           0
         306     6.24867           0
         307     6.24867           0
         308     6.24867           0
         309     6.24867           0
         310     6.24867           0
         311     6.24867           0
         312     6.24867           0
         313     6.24867           0
         314     6.24867           0
         315     6.24867           0
         316     6.24867           0
         317     6.24867           0
         318     6.24867           0
         319     6.24867           0
         320     6.24867           0
         321     6.24867           0
         322     6.24867           0
         323     6.24867           0
         324     6.24867           0
         325     6.24867           0
         326     6.24867           0
         327     6.24867           0
         328     6.24867           0
         329     6.24867           0
         330     6.24867           0
         331     6.24867           0
         332     6.24867           0
         333     6.24867           0
         334     6.24867           0
         335     6.24867           0
         336     6.24867           0
         337     6.24867           0
         338     6.24867           0
         339     6.24867           0
         340     6.24867           0
         341     6.24867           0
         342     6.24867           0
         343     6.24867           0
         344     6.24867           0
         345     6.24867           0
         346     6.24867           0
         347     6.24867           0
         348     6.24867           0
         349     6.24867           0
         350     6.24867           0
         351     6.24867           0
         352     6.24867           0
         353     6.24867           0
         354     6.24867           0
         355     6.24867           0
         356     6.24867           0
         357     6.24867           0
         358     6.24867           0
         359     6.24867           0
         360     6.24867           0
         361     6.24867           0
         362     6.24867           0
         363     6.24867           0
         364     6.24867           0
         365     6.24867           0
         366     6.24867           0
         367     6.24867           0
         368     6.24867           0
         369     6.24867           0
         370     6.24867           0
         371     6.24867           0
         372     6.24867           0
         373     6.24867           0
         374     6.24867           0
         375     6.24867           0
         376     6.24867           0
         377     6.24867           0
         378     6.24867           0
         379     6.24867           0
         380     6.24867           0
         381     6.24867           0
         382     6.24867           0
         383     6.24867           0
         384     6.24867           0
         385     6.24867           0
         386     6.24867           0
         387     6.24867           0
         388     6.24867           0
         389     6.24867           0
         390     6.24867           0
         391     6.24867           0
         392     6.24867           0
         393     6.24867           0
         394     6.24867           0
         395     6.24867           0
         396     6.24867           0
         397     6.24867           0
         398     6.24867           0
         399     6.24867           0
         400     6.24867           0
         401     6.24867           0
         402     6.24867           0
         403     6.24867           0
         404     6.24867           0
         405     6.24867           0
         406     6.24867           0
         407     6.24867           0
         408     6.24867           0
         409     6.24867           0
         410     6.24867           0
         411     6.24867           0
         412     6.24867           0
         413     6.24867           0
         414     6.24867           0
         415     6.24867           0
         416     6.24867           0
         417     6.24867           0
         418     6.24867           0
         419     6.24867           0
         420     6.24867           0
         421     6.24867           0
         422     6.24867           0
         423     6.24867           0
         424     6.24867           0
         425     6.24867           0
         426     6.24867           0
         427     6.24867           0
         428     6.24867           0
         429     6.24867           0
         430     6.24867           0
         431     6.24867           0
         432     6.24867           0
         433     6.24867           0
         434     6.24867           0
         435     6.24867           0
         436     6.24867           0
         437     6.24867           0
         438     6.24867           0
         439     6.24867           0
         440     6.24867           0
         441     6.24867           0
         442     6.24867           0
         443     6.24867           0
         444     6.24867           0
         445     6.24867           0
         446     6.24867           0
         447     6.24867           0
         448     6.24867           0
         449     6.24867           0
         450     6.24867           0
         451     6.24867           0
         452     6.24867           0
         453     6.24867           0
         454     6.24867           0
         455     6.24867           0
         456     6.24867           0
         457     6.24867           0
         458     6.24867           0
         459     6.24867           0
         460     6.24867           0
         461     6.24867           0
         462     6.24867           0
         463     6.24867           0
         464     6.24867           0
         465     6.24867           0
         466     6.24867           0
         467     6.24867           0
