           1     837.736           3
           2     803.106           3
           3     803.106           3
           4     726.782           4
           5     726.782           4
           6     715.767           3
           7     715.767           3
           8     690.485           3
           9     690.485           3
          10     674.335           3
          11     670.294           0
          12     633.931           3
          13     620.533           3
          14     619.917           3
          15     578.451           3
          16     570.178           3
          17     570.178           3
          18     546.779           3
          19     529.787           3
          20     529.787           3
          21     529.787           3
          22     526.525           3
          23       517.9           3
          24       517.9           3
          25       517.9           3
          26     506.691           4
          27     499.465           3
          28     499.339           3
          29     497.359           4
          30     492.256           3
          31     486.498           0
          32     486.498           0
          33     470.533           0
          34     470.533           0
          35     470.533           0
          36     470.533           0
          37     464.968           3
          38     457.732           3
          39     457.213           0
          40      451.55           3
          41      451.55           3
          42     451.422           3
          43     451.422           3
          44      441.52           0
          45      441.52           0
          46     434.175           3
          47     434.175           3
          48     434.175           3
          49     434.175           3
          50     434.175           3
          51     434.175           3
          52     434.175           3
          53     434.175           3
          54     430.168           3
          55     430.168           3
          56     430.168           3
          57     425.243           3
          58     418.742           3
          59     418.742           3
          60     418.394           3
          61     418.394           1
          62     418.394           1
          63     416.378           4
          64     416.378           4
          65     413.711           1
          66     413.711           1
          67     412.004           3
          68     407.214           4
          69     403.136           4
          70     403.136           4
          71     401.605           4
          72     397.754           0
          73     396.647           4
          74       391.5           4
          75       391.5           4
          76       391.5           4
          77     378.937           4
          78     375.453           4
          79     375.453           4
          80     372.952           4
          81     372.952           3
          82     372.952           3
          83     372.952           3
          84     372.145           3
          85     372.145           3
          86     357.963           4
          87     357.963           4
          88     357.963           4
          89     357.963           4
          90     357.963           4
          91     357.963           1
          92     357.156           4
          93     352.581           1
          94     352.581           1
          95     352.581           1
          96     352.581           1
          97     352.478           1
          98     352.478           1
          99     352.478           1
         100     352.478           1
         101     352.478           1
         102     351.485           4
         103     349.682           4
         104     348.689           4
         105     348.689           4
         106     348.689           4
         107     348.689           4
         108     346.316           4
         109     346.316           4
         110     346.316           4
         111     346.316           2
         112     346.316           2
