           1     1.65233     1.65233           0
           2     1.41633     1.53433   0.0834406
           3     1.39425     1.48764   0.0674383
           4     1.55993     1.50571   0.0529449
           5     1.63993     1.53255   0.0486883
           6     1.28011     1.49048   0.0558696
           7     1.24444     1.45533   0.0578982
           8     1.43698     1.45304   0.0507063
           9     1.61462     1.47099   0.0481458
          10     1.42025     1.46592   0.0435978
          11     1.40534     1.46041   0.0399806
          12     1.56452     1.46909   0.0375784
          13     1.49419     1.47102   0.0347374
          14      1.6493     1.48375   0.0345116
          15      1.5563     1.48859   0.0325479
          16     1.54838     1.49233   0.0307274
          17     1.43876     1.48917    0.029081
          18     1.34764     1.48131   0.0285086
          19      1.5797     1.48649   0.0274745
          20     1.47061      1.4857   0.0261122
          21     1.58451      1.4904   0.0252892
          22     1.33902     1.48352   0.0250583
          23     1.54682     1.48627   0.0241195
          24     1.56218     1.48944    0.023321
          25     1.55735     1.49215   0.0225458
          26     1.61508     1.49688   0.0221689
          27     1.44989     1.49514    0.021416
          28     1.50474     1.49548   0.0206539
          29        1.48     1.49495   0.0199486
          30      1.5486     1.49674   0.0193637
          31     1.30695     1.49061   0.0196831
          32     1.44749     1.48927   0.0191141
          33     1.42285     1.48725   0.0186405
          34     1.67882     1.49289   0.0189246
          35     1.56268     1.49488   0.0184887
          36     1.54253     1.49621   0.0180224
          37     1.47885     1.49574   0.0175414
          38     1.49476     1.49571   0.0170798
          39     1.41232     1.49357   0.0167752
          40     1.57741     1.49567   0.0164863
          41     1.62399      1.4988   0.0163785
          42      1.4633     1.49795   0.0160104
          43     1.35527     1.49464   0.0159782
          44     1.25123      1.4891    0.016545
          45      1.6363     1.49237   0.0164975
          46      1.6056     1.49484   0.0163215
          47     1.38837     1.49257   0.0161306
          48     1.29235      1.4884    0.016325
          49      1.4893     1.48842   0.0159919
          50     1.51752       1.489   0.0156826
          51     1.26806     1.48467   0.0159623
          52     1.58089     1.48652   0.0157622
          53     1.47793     1.48636   0.0154656
          54     1.59457     1.48836   0.0153085
          55     1.61281     1.49062   0.0151965
          56      1.7407     1.49509   0.0155674
          57      1.4965     1.49511   0.0152943
          58       1.494     1.49509   0.0150307
          59     1.54671     1.49597   0.0148013
          60     1.46392     1.49543   0.0145643
          61     1.45893     1.49484   0.0143378
          62     1.23508     1.49065   0.0147059
          63     1.46464     1.49023   0.0144783
          64     1.46481     1.48984   0.0142575
          65     1.61541     1.49177   0.0141685
          66     1.42909     1.49082   0.0139856
          67      1.4526     1.49025   0.0137885
          68     1.59378     1.49177   0.0136695
          69     1.67237     1.49439   0.0137197
          70     1.43366     1.49352   0.0135511
          71      1.5062      1.4937   0.0133614
          72     1.61136     1.49533   0.0132754
          73     1.42757     1.49441   0.0131259
          74     1.45546     1.49388   0.0129591
          75       1.673     1.49627   0.0130045
          76     1.63845     1.49814   0.0129673
          77      1.7163     1.50097   0.0131047
          78     1.47395     1.50062   0.0129413
          79     1.43649     1.49981   0.0128029
          80     1.33559     1.49776   0.0128064
          81     1.38137     1.49632   0.0127287
          82     1.54489     1.49692   0.0125872
          83     1.53804     1.49741   0.0124453
          84     1.61425      1.4988   0.0123746
          85     1.61393     1.50016   0.0123029
          86     1.50842     1.50025   0.0121603
          87     1.36308     1.49868   0.0121223
          88     1.58115     1.49961   0.0120207
          89     1.50457     1.49967   0.0118858
          90     1.40725     1.49864    0.011798
          91     1.45368     1.49815   0.0116787
          92     1.63193      1.4996   0.0116419
          93     1.49694     1.49957   0.0115168
          94     1.69406     1.50164   0.0115786
          95     1.46682     1.50128   0.0114625
          96     1.38512     1.50007   0.0114068
          97     1.40686      1.4991   0.0113296
          98     1.47321     1.49884   0.0112171
          99     1.70142     1.50089   0.0112889
         100      1.4424      1.5003   0.0111911
