           1     1.64368     1.64368           0
           2     1.68543     1.66455   0.0147595
           3     1.68389       1.671   0.0111592
           4     1.66108     1.66852  0.00864036
           5     1.64591       1.664  0.00800921
           6      1.7138      1.6723   0.0100975
           7     1.69918     1.67614  0.00935697
           8     1.65609     1.67363  0.00851649
           9     1.64126     1.67003  0.00829528
          10     1.68875     1.67191  0.00767401
          11     1.69079     1.67362  0.00716573
          12     1.65441     1.67202  0.00674507
          13     1.67672     1.67238  0.00623588
          14     1.65488     1.67113  0.00591447
          15     1.64459     1.66936  0.00577882
          16     1.66828      1.6693  0.00541804
          17     1.67925     1.66988   0.0051309
          18     1.69083     1.67104  0.00497606
          19     1.64924      1.6699  0.00484466
          20       1.656      1.6692    0.004652
          21     1.66529     1.66902  0.00443422
          22      1.6955     1.67022  0.00439299
          23     1.65636     1.66962  0.00424309
          24     1.67694     1.66992  0.00407725
          25      1.6529     1.66924  0.00397062
          26     1.65482     1.66869  0.00385646
          27      1.6716     1.66879  0.00371514
          28      1.6658     1.66869    0.003584
          29     1.67199      1.6688  0.00346222
          30     1.67839     1.66912  0.00336154
          31     1.70062     1.67014  0.00340317
          32     1.69528     1.67092  0.00338632
          33     1.67408     1.67102  0.00328506
          34      1.6207     1.66954  0.00350604
          35     1.66587     1.66943  0.00340744
          36     1.65717     1.66909  0.00332979
          37     1.67274     1.66919  0.00324125
          38     1.66127     1.66898  0.00316266
          39     1.68091     1.66929  0.00309631
          40     1.66903     1.66928  0.00301891
          41     1.65754       1.669  0.00295883
          42     1.65037     1.66855  0.00292143
          43     1.69179     1.66909  0.00290305
          44     1.71118     1.67005  0.00299054
          45     1.64264     1.66944  0.00298548
          46     1.62892     1.66856  0.00304776
          47     1.69457     1.66911  0.00303273
          48     1.69254      1.6696  0.00300855
          49     1.66039     1.66941  0.00295302
          50     1.66178     1.66926  0.00289791
          51     1.70169      1.6699  0.00291003
          52     1.65598     1.66963  0.00286635
          53     1.67924     1.66981    0.002818
          54     1.65809     1.66959  0.00277416
          55     1.65127     1.66926  0.00274365
          56     1.62925     1.66855  0.00278612
          57     1.65263     1.66827   0.0027512
          58     1.64516     1.66787  0.00273244
          59     1.67058     1.66791  0.00268651
          60     1.67893      1.6681    0.002648
          61     1.69063     1.66847  0.00263024
          62     1.68561     1.66874  0.00260231
          63     1.67162     1.66879   0.0025614
          64       1.663      1.6687  0.00252298
          65     1.65724     1.66852  0.00249031
          66     1.68923     1.66884  0.00247227
          67     1.67046     1.66886  0.00243549
          68     1.66326     1.66878  0.00240107
          69     1.64394     1.66842   0.0023931
          70     1.67604     1.66853  0.00236139
          71     1.65844     1.66838   0.0023324
          72     1.66504     1.66834  0.00230047
          73      1.6579      1.6682  0.00227339
          74     1.66356     1.66813  0.00224353
          75     1.64662     1.66785  0.00223188
          76     1.66482     1.66781  0.00220287
          77     1.63614     1.66739  0.00221233
          78     1.68825     1.66766  0.00220006
          79     1.66988     1.66769  0.00217239
          80      1.7008      1.6681  0.00218431
          81       1.689     1.66836  0.00217252
          82       1.674     1.66843  0.00214711
          83     1.66693     1.66841  0.00212132
          84     1.63791     1.66805  0.00212691
          85     1.63844      1.6677  0.00213023
          86     1.65715     1.66758  0.00210899
          87     1.69321     1.66787  0.00210522
          88     1.64799     1.66765  0.00209339
          89     1.64785     1.66742  0.00208165
          90     1.67439      1.6675  0.00205996
          91     1.68141     1.66765  0.00204298
          92     1.64612     1.66742  0.00203414
          93     1.67824     1.66754  0.00201559
          94     1.64204     1.66727  0.00201232
          95      1.6883     1.66749  0.00200328
          96     1.68096     1.66763  0.00198733
          97     1.67781     1.66773  0.00196961
          98     1.69012     1.66796  0.00196272
          99     1.61616     1.66744  0.00201144
         100     1.69127     1.66768   0.0020054
